product_id,product_name,barcode,image_url,source,confidence,remote_name,status
347,ماجي خلطه بشاميل بالجبنه,6221007038122,https://images.openfoodfacts.org/images/products/622/100/703/8122/front_es.3.400.jpg,OpenFoodFacts,95,Bashamel Cheese Mix,found
341,مرقه لحم كنور 8مكعب,6221155607768,,,0,,not_found
340,مرقه خضار كنور 8مكعب,6221155212115,,,0,,not_found
343,مرقه فراخ كنور 12مكعب,6221155212122,,,0,,not_found
344,ماجي دوبل المفروم,6221007043553,,,0,,not_found
346,ماجي خلطه بشاميل,6221007037941,,,0,,not_found
342,مرقه لحم كنور 12مكعب,6221155212146,,,0,,not_found
349,ماجي خلطه برجر,6221007038009,,,0,,not_found
348,ماجي خلطه شاورما فراخ,6221007037972,,,0,,not_found
351,ماجي خلطه كفته حاتي,6221007038061,,,0,,not_found
352,ماجي خلطه الحواوشي,6221007038030,,,0,,not_found
353,كنور خلطه البرجر,6221155146670,,,0,,not_found
350,ماجي خلطه شيش طاووق,6221007037910,,,0,,not_found
355,كنور تتبيله البطاطس,6221155123763,,,0,,not_found
354,كنور خلطه الكفته,6221155146649,,,0,,not_found
357,كنور خلطه ال 11 بهار,6221155125606,,,0,,not_found
356,كنور مرقه الخضروات  الفوريه,6221155124623,,,0,,not_found
359,كنور مرقه الدجاج الفوريه,6221155142641,,,0,,not_found
360,كنور تتبيله البطاطس,6221155141507,,,0,,not_found
361,كنور خلطه ال11بهار,6221155141491,,,0,,not_found
358,كنور مرقه الدجاج الفوريه,6221155142658,,,0,,not_found
363,ويلز خلطه البرجر,6223009650012,,,0,,not_found
370,ويلز خلطه البانيه,6223009650258,https://images.openfoodfacts.org/images/products/622/300/965/0258/front_en.3.400.jpg,OpenFoodFacts,95,,found
362,كنور مرقه الخضروات الفوريه,6221155141514,,,0,,not_found
365,ويلز بشاميل بالجبنه,6223009650043,,,0,,not_found
366,ويلز تتبيله الفراخ الفرن,6223009650173,,,0,,not_found
364,ويلز بشاميل بالكريمه,6223009650050,,,0,,not_found
368,ويلز خلطه المحشي,6223009650067,,,0,,not_found
369,ويلز خلطه الارز البسمتي,6223009650074,,,0,,not_found
367,ويلز تتبيله الكبده الاسكندراني,6223009650197,,,0,,not_found
372,ويلز تتبيله الشاورما السوري,6223009650166,,,0,,not_found
371,ويلز تتبيله الكفته الحاتي,6223009650005,,,0,,not_found
374,ويلز تتبيله الاسماك,6223009650036,,,0,,not_found
375,ويلز تتبيله الحواوشي,6223009650180,,,0,,not_found
376,ويلز خلطه كفته الارز,6223009651255,,,0,,not_found
373,ويلز تتبيله المشويات,6223009650029,,,0,,not_found
378,كنور بشاميل,6192000719656,,,0,,not_found
377,ويلز تتبيله الملوخيه,6223009651231,,,0,,not_found
380,كنور فيجتار بارد,6192000719724,,,0,,not_found
381,كنور خلطه المفروم,6221155199294,,,0,,not_found
379,كنور فيجتار حار,6221155154132,,,0,,not_found
384,كنور فيجتار بارد,6221155146625,,,0,,not_found
385,كنور خلطه الشاورما السوري,6221155154033,,,0,,not_found
